entity,type,source_url
Ramkissoon,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Haywantee,GPE,https://en.wikipedia.org/wiki/Machine_learning
10 March 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
Cyprus,GPE,https://en.wikipedia.org/wiki/Machine_learning
Journal of Sustainable Tourism,ORG,https://en.wikipedia.org/wiki/Machine_learning
Dey,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Somdip,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Singh,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Amit Kumar,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Wang,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xiaohang,PERSON,https://en.wikipedia.org/wiki/Machine_learning
McDonald-Maier,ORG,https://en.wikipedia.org/wiki/Machine_learning
Klaus,PERSON,https://en.wikipedia.org/wiki/Machine_learning
15 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
13 December 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
Quested,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tony,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Essex,GPE,https://en.wikipedia.org/wiki/Machine_learning
Business Weekly,ORG,https://en.wikipedia.org/wiki/Machine_learning
24 June 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 June 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
Williams,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Rhiannon,PERSON,https://en.wikipedia.org/wiki/Machine_learning
21 July 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Rasekhschaffe,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Keywan Christian,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jones,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Robert C.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
July 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
Financial Analysts Journal.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Yunsie,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Green,PERSON,https://en.wikipedia.org/wiki/Machine_learning
William H.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
Chemical Science.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Sun,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Yuran,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Shih-Kai,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Zhao,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xilei,PERSON,https://en.wikipedia.org/wiki/Machine_learning
1 February 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
International Journal of Disaster Risk Science,ORG,https://en.wikipedia.org/wiki/Machine_learning
Lovreglio,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ruggiero,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kuligowski,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Erica,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ningzhe,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Erica D.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cova,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Thomas J.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Daniel,PERSON,https://en.wikipedia.org/wiki/Machine_learning
1 March 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
Ke,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xiupeng,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Goh,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Algena Pei Xuan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Qian,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Shunzhi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
June 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
Fire Safety Journal,ORG,https://en.wikipedia.org/wiki/Machine_learning
May 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Automation in Construction,ORG,https://en.wikipedia.org/wiki/Machine_learning
10 November 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 March 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
Harvard Business Review,ORG,https://en.wikipedia.org/wiki/Machine_learning
18 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
21 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
20 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
VentureBeat,ORG,https://en.wikipedia.org/wiki/Machine_learning
18 September 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
19 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Babuta,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Alexander,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Oswald,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Marion,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Rinik,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Christine,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Royal United Services Institute,ORG,https://en.wikipedia.org/wiki/Machine_learning
RUSI,ORG,https://en.wikipedia.org/wiki/Machine_learning
9 December 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
The Economist,ORG,https://en.wikipedia.org/wiki/Machine_learning
Watson,PERSON,https://en.wikipedia.org/wiki/Machine_learning
STAT,ORG,https://en.wikipedia.org/wiki/Machine_learning
25 July 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Hernandez,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Daniela,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Greenwald,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ted,PERSON,https://en.wikipedia.org/wiki/Machine_learning
11 August 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Allyn,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bobby,PERSON,https://en.wikipedia.org/wiki/Machine_learning
27 February 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
National Public Radio,ORG,https://en.wikipedia.org/wiki/Machine_learning
Reddy,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Shivani M.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Patel,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Sheila,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Weyrich,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Meghan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Fenton,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Joshua,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Viswanathan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Meera,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Rudin,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cynthia,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Nature Machine Intelligence.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Hu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tongxi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xuesong,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bohrer,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Gil,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Liu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Yanlan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Zhou,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Yuyu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jay,PERSON,https://en.wikipedia.org/wiki/Machine_learning
LI,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Yang,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kaiguang,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Agricultural and Forest Meteorology,ORG,https://en.wikipedia.org/wiki/Machine_learning
Domingos,PERSON,https://en.wikipedia.org/wiki/Machine_learning
BBC News,ORG,https://en.wikipedia.org/wiki/Machine_learning
3 November 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
22 March 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 March 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Madry,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Makelov,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Schmidt,PERSON,https://en.wikipedia.org/wiki/Machine_learning
L.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tsipras,PERSON,https://en.wikipedia.org/wiki/Machine_learning
D.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Vladu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
4 September 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
UC Berkeley Center for Long-Term Cybersecurity,ORG,https://en.wikipedia.org/wiki/Machine_learning
CLTC,ORG,https://en.wikipedia.org/wiki/Machine_learning
17 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
25 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
The Register,ORG,https://en.wikipedia.org/wiki/Machine_learning
13 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
IEEE Spectrum,ORG,https://en.wikipedia.org/wiki/Machine_learning
10 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 May 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
Goldwasser,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Shafi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kim,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Michael P.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Vaikuntanathan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Vinod,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Zamir,PERSON,https://en.wikipedia.org/wiki/Machine_learning
14 April 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
Kohavi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ron,PERSON,https://en.wikipedia.org/wiki/Machine_learning
12 July 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Catal,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cagatay,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Acta Polytechnica Hungarica,ORG,https://en.wikipedia.org/wiki/Machine_learning
2 October 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
Müller,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Vincent C.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
30 April 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Stanford Encyclopedia of Philosophy,ORG,https://en.wikipedia.org/wiki/Machine_learning
10 October 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
OECD,ORG,https://en.wikipedia.org/wiki/Machine_learning
14 November 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
4 August 2025,DATE,https://en.wikipedia.org/wiki/Machine_learning
Garcia,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Megan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
World Policy Journal,ORG,https://en.wikipedia.org/wiki/Machine_learning
Bostrom,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Nick,PERSON,https://en.wikipedia.org/wiki/Machine_learning
4 March 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 April 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
Edionwe,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tolulope,PERSON,https://en.wikipedia.org/wiki/Machine_learning
17 November 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
Jeffries,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Adrianne,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Silva,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Selena,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kenney,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Phylon.,ORG,https://en.wikipedia.org/wiki/Machine_learning
Wong,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Carissa,PERSON,https://en.wikipedia.org/wiki/Machine_learning
30 March 2023,DATE,https://en.wikipedia.org/wiki/Machine_learning
Nature,ORG,https://en.wikipedia.org/wiki/Machine_learning
Jack Clark,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Stanford Institute for Human-Centered Artificial Intelligence,ORG,https://en.wikipedia.org/wiki/Machine_learning
19 May 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
Caliskan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Aylin,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bryson,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Joanna J.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Narayanan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Arvind,PERSON,https://en.wikipedia.org/wiki/Machine_learning
14 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
Xinan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Dasgupta,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Sanjoy,PERSON,https://en.wikipedia.org/wiki/Machine_learning
D. D.,GPE,https://en.wikipedia.org/wiki/Machine_learning
Sugiyama,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Luxburg,PERSON,https://en.wikipedia.org/wiki/Machine_learning
U. V.,GPE,https://en.wikipedia.org/wiki/Machine_learning
Guyon,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Advances in Neural Information Processing Systems,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Curran Associates, Inc.",ORG,https://en.wikipedia.org/wiki/Machine_learning
7 April 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
P.H.C. Avelar,PERSON,https://en.wikipedia.org/wiki/Machine_learning
L.C. Lamb,PERSON,https://en.wikipedia.org/wiki/Machine_learning
11 March 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
24 August 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
Freedom to Tinker,ORG,https://en.wikipedia.org/wiki/Machine_learning
25 June 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
19 November 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
Metz,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Rachel,PERSON,https://en.wikipedia.org/wiki/Machine_learning
24 March 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
MIT Technology Review,ORG,https://en.wikipedia.org/wiki/Machine_learning
9 November 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 January 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Crawford,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kate,PERSON,https://en.wikipedia.org/wiki/Machine_learning
25 June 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
New York Times,ORG,https://en.wikipedia.org/wiki/Machine_learning
14 January 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
Simonite,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tom,PERSON,https://en.wikipedia.org/wiki/Machine_learning
30 March 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
Hempel,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jessi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
13 November 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
Fei-Fei Li's,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Wired,ORG,https://en.wikipedia.org/wiki/Machine_learning
14 December 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 February 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
Char,PERSON,https://en.wikipedia.org/wiki/Machine_learning
D. S.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Shah,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Magnus,PERSON,https://en.wikipedia.org/wiki/Machine_learning
New England Journal of Medicine,ORG,https://en.wikipedia.org/wiki/Machine_learning
"Research, AI",ORG,https://en.wikipedia.org/wiki/Machine_learning
23 October 2015,DATE,https://en.wikipedia.org/wiki/Machine_learning
airesearch.com,ORG,https://en.wikipedia.org/wiki/Machine_learning
1 February 2016,DATE,https://en.wikipedia.org/wiki/Machine_learning
Now,DATE,https://en.wikipedia.org/wiki/Machine_learning
InformationWeek,ORG,https://en.wikipedia.org/wiki/Machine_learning
December 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
10 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
11 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Ray,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tiernan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
ZDNet,ORG,https://en.wikipedia.org/wiki/Machine_learning
25 May 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 May 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 June 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Jouppi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Norman P.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Young,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cliff,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Patil,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Nishant,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Patterson,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Gaurav,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bajwa,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Raminder,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bates,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Sarah,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Bhatia,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Suresh,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Boden,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Nan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Borchers,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Al,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Boyle,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Rick,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cantin,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Pierre-luc,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Chao,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Clifford,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Clark,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Coriell,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jeremy,PERSON,https://en.wikipedia.org/wiki/Machine_learning
24 June 2017,DATE,https://en.wikipedia.org/wiki/Machine_learning
ISCA,ORG,https://en.wikipedia.org/wiki/Machine_learning
'17,DATE,https://en.wikipedia.org/wiki/Machine_learning
New York,GPE,https://en.wikipedia.org/wiki/Machine_learning
NY,GPE,https://en.wikipedia.org/wiki/Machine_learning
Association for Computing Machinery,ORG,https://en.wikipedia.org/wiki/Machine_learning
Best,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jo,PERSON,https://en.wikipedia.org/wiki/Machine_learning
8 December 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
ZDNET,ORG,https://en.wikipedia.org/wiki/Machine_learning
21 November 2024,DATE,https://en.wikipedia.org/wiki/Machine_learning
Hecate He,PERSON,https://en.wikipedia.org/wiki/Machine_learning
27 May 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
Michael Sarazen,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Chain Zhang,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cornell & NTT's Physical Neural Networks,ORG,https://en.wikipedia.org/wiki/Machine_learning
27 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
5 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
6 October 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
Fafoutis,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Xenofon,ORG,https://en.wikipedia.org/wiki/Machine_learning
Marchegiani,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Letizia,GPE,https://en.wikipedia.org/wiki/Machine_learning
Elsts,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Atis,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Pope,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Piechocki,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Robert,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Craddock,PERSON,https://en.wikipedia.org/wiki/Machine_learning
7 May 2018,DATE,https://en.wikipedia.org/wiki/Machine_learning
IEEE,ORG,https://en.wikipedia.org/wiki/Machine_learning
18 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
17 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
Analytics India Magazine,ORG,https://en.wikipedia.org/wiki/Machine_learning
2 June 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
12 January 2022,DATE,https://en.wikipedia.org/wiki/Machine_learning
Purdue,ORG,https://en.wikipedia.org/wiki/Machine_learning
Harvard U,ORG,https://en.wikipedia.org/wiki/Machine_learning
syncedreview.com,ORG,https://en.wikipedia.org/wiki/Machine_learning
AlSelek,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mohammad,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Alcaraz-Calero,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jose M.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Qi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
IEEE Internet of Things,ORG,https://en.wikipedia.org/wiki/Machine_learning
Giri,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Davide,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Chiu,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kuan-Lin,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Di Guglielmo,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Giuseppe,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mantovani,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Paolo,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Carloni,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Luca P.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Louis,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Marcia Sahaya,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Azad,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Zahra,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Delshadtehrani,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Leila,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Gupta,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Suyog,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Warden,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Pete,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Reddi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Vijay Janapa,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Joshi,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ajay,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Harvard University,ORG,https://en.wikipedia.org/wiki/Machine_learning
Ibrahim,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ali,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Osta,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mario,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Alameh,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mohamad,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Saleh,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Moustafa,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Chible,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Hussein,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Valle,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Maurizio,PERSON,https://en.wikipedia.org/wiki/Machine_learning
21 January 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
2018 25th,DATE,https://en.wikipedia.org/wiki/Machine_learning
"IEEE International Conference on Electronics, Circuits and Systems",ORG,https://en.wikipedia.org/wiki/Machine_learning
Branco,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Sérgio,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ferreira,PERSON,https://en.wikipedia.org/wiki/Machine_learning
André G.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Cabral,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Jorge,PERSON,https://en.wikipedia.org/wiki/Machine_learning
November 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
Pedro,PERSON,https://en.wikipedia.org/wiki/Machine_learning
22 September 2015,DATE,https://en.wikipedia.org/wiki/Machine_learning
Basic Books,ORG,https://en.wikipedia.org/wiki/Machine_learning
Nils,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Morgan Kaufmann,ORG,https://en.wikipedia.org/wiki/Machine_learning
26 July 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
18 November 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
Poole,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Mackworth,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Alan,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Goebel,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Randy,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Oxford University Press,ORG,https://en.wikipedia.org/wiki/Machine_learning
22 August 2020,DATE,https://en.wikipedia.org/wiki/Machine_learning
Upper Saddle River,GPE,https://en.wikipedia.org/wiki/Machine_learning
New Jersey,GPE,https://en.wikipedia.org/wiki/Machine_learning
Neural Networks for Pattern Recognition,ORG,https://en.wikipedia.org/wiki/Machine_learning
September 2015,DATE,https://en.wikipedia.org/wiki/Machine_learning
Richard O.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Peter E.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Stork,PERSON,https://en.wikipedia.org/wiki/Machine_learning
David G.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Wiley,ORG,https://en.wikipedia.org/wiki/Machine_learning
Hastie,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Trevor,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Tibshirani,PERSON,https://en.wikipedia.org/wiki/Machine_learning
MacKay,PERSON,https://en.wikipedia.org/wiki/Machine_learning
David J. C.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Kevin P.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
11 April 2021,DATE,https://en.wikipedia.org/wiki/Machine_learning
16 August 2019,DATE,https://en.wikipedia.org/wiki/Machine_learning
1956,DATE,https://en.wikipedia.org/wiki/Machine_learning
26 April 2011,DATE,https://en.wikipedia.org/wiki/Machine_learning
Witten,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Ian H.,PERSON,https://en.wikipedia.org/wiki/Machine_learning
Frank,PERSON,https://en.wikipedia.org/wiki/Machine_learning
